call_id,timestamp,call_category,tenant_tier,asset_type,location,issue_type,issue_severity,business_impact,safety_concern,is_recurring,transcript
IP-202601-00935,2026-01-11 04:47:23,tenant support,Standard,Warehouse,Zone B – SME Offices,cleaning services missed one day,low,low,False,False,"yes, we've had cleaning services missed one day for the past two days. when possible, could you check the schedule zone b – sme offices, warehouse. that sounds good, thank you."
IP-202601-00936,2026-01-04 11:47:23,tenant support,Standard,Office,Logistics Cluster North,loading dock gate stuck closed,high,medium,False,False,"good morning. i'm calling from our office in logistics cluster north. we've been dealing with something and i need your help. for the past two weeks, we started noticing loading dock gate stuck closed. trucks are backing up outside with nowhere to unload this is affecting our ability to serve our clients. great, thank you for taking care of this."
IP-202511-00944,2025-11-25 04:54:23,tenant support,Standard,Warehouse,Community Retail Strip,elevator breakdown in multi-story unit,high,medium,False,False,"hello, i need to report something that's been bothering us. we are experiencing elevator breakdown in multi-story unit. we have employees with mobility concerns we're located in community retail strip, warehouse unit. this is seriously impacting our business operations. i appreciate the help, really."
IP-202601-00946,2026-01-24 07:53:23,tenant support,Premium,Retail Store,Zone A – Corporate Offices,garden area outside needs trimming,low,medium,False,False,"yes, we've had garden area outside needs trimming for almost a week. the hedges are a bit overgrown zone a – corporate offices, retail store. great, thank you for taking care of this."
IP-202512-00947,2025-12-24 10:23:23,tenant support,VIP,Office,Community Retail Strip,internet and phone lines down for the entire office,high,high,False,True,"hi, i need to report a problem with our unit. we are dealing with internet and phone lines down for the entire office. it's been happening for the past two weeks. we're in community retail strip, the office. our business depends on being online yes, multiple times actually. i've been calling for days about this. our staff can't work properly because of this. i expect this to be resolved quickly."
IP-202512-00948,2025-12-22 08:57:23,tenant support,VIP,Office,Tech Block,lighting issues in parking area,medium,high,False,True,"hi, i'm calling again about an ongoing issue that hasn't been resolved. i need to speak with a manager. we are experiencing lighting issues in parking area. several lights are flickering or out we're located in tech block, office unit. this was reported last week but nothing has been done. this is the third time i'm reporting this. i expect this to be resolved quickly."
IP-202512-00949,2025-12-29 10:10:23,tenant support,Premium,Retail Store,Retail Plaza Central,thermostat not responding to temperature adjustments,medium,high,False,True,"hi, i'm calling again about an ongoing issue that hasn't been resolved. i've been calling for days about this. we are experiencing thermostat not responding to temperature adjustments. it's either too hot or too cold with no control we're located in retail plaza central, retail store unit. this was reported last week but nothing has been done. we're very disappointed with the response time. please make sure this actually gets done this time."
IP-202512-00953,2025-12-16 05:16:23,tenant support,Premium,Office,Zone A – Corporate Offices,minor noise disturbance from nearby unit,low,medium,False,False,"good morning. i'm calling from our office in zone a – corporate offices. we've been dealing with something and i need your help. since yesterday, we started noticing minor noise disturbance from nearby unit. it's not urgent but it is noticeable thanks for being so responsive."
IP-202601-00955,2026-01-01 04:32:23,tenant support,VIP,Retail Store,Tech Block,hot water not available in the office kitchen,medium,high,False,False,"hi, i need to report a problem with our unit. we are dealing with hot water not available in the office kitchen. it's been happening since last monday. we're in tech block, the retail store. staff can't make tea or coffee properly thanks for being so responsive."
IP-202601-00956,2026-01-27 04:37:23,tenant support,Standard,Retail Store,Community Retail Strip,window blinds broken and cannot be adjusted,medium,medium,False,False,"hello, i need to report something that's been bothering us. we are experiencing window blinds broken and cannot be adjusted. the sun glare makes it hard to see our screens we're located in community retail strip, retail store unit. thanks for being so responsive."
IP-202511-00957,2025-11-24 04:09:23,tenant support,Premium,Retail Store,Zone B – SME Offices,main entrance security breach,critical,medium,True,False,"hi, i need to report a problem with our unit. we are dealing with main entrance security breach. it's been happening since we moved in three months ago. we're in zone b – sme offices, the retail store. we found the door forced open this morning we're considering legal action if this isn't resolved. our staff can't work properly because of this. i'm worried someone could get hurt. i really hope i don't have to call again about this."
