call_id,timestamp,call_category,tenant_tier,asset_type,location,issue_type,issue_severity,business_impact,safety_concern,is_recurring,transcript,proxy_sentiment,proxy_urgency,proxy_keywords_str
IP-202601-00817,2026-01-08 22:02:24,Tenant Support,VIP,Retail Store,Zone A – Corporate Offices,frequent circuit breaker trips in the office,medium,medium,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing frequent circuit breaker trips in the office.
Tenant: we lose power to half our desks when it happens
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Zone A – Corporate Offices, retail store unit.
Agent: I've created a maintenance request for this.
Agent: You should hear back from us by tomorrow.
Tenant: That's reassuring, thank you.
Agent: Happy to help. We'll be in touch.",0.39999999999999997,0.3,"1,17,23,35"
IP-202601-00818,2026-01-01 00:53:24,Leasing Inquiry,Prospective,Office,Retail Plaza Central,urgent_expansion,,,False,False,"Agent: Industrial Park Leasing Desk, good morning.
Caller: Hello, I need to find space urgently.
Caller: Our current location is no longer suitable.
Agent: Certainly. Are you looking for office, warehouse, or retail space?
Caller: We need a office.
Agent: Do you have a preferred location within the park?
Caller: Ideally in Retail Plaza Central.
Agent: May I know your size requirement?
Caller: Approximately 6000 square feet.
Caller: What's available immediately?
Agent: I can include all those details in the proposal.
Caller: Can we schedule a viewing today?
Agent: I can include all those details in the proposal.
Caller: Can we move in within two weeks?
Agent: We have immediate availability in several units.
Caller: Can we schedule a viewing today?
Agent: Absolutely. I can arrange a viewing this afternoon.
Caller: Perfect, please send me the details.",0.3,1.0,"1,49"
IP-202601-00819,2026-01-22 20:05:24,Leasing Inquiry,Prospective,Retail Store,Zone A – Corporate Offices,professional_detailed,,,False,False,"Agent: Industrial Park Leasing Desk, good morning.
Caller: Good morning, I'm calling to enquire about available space.
Agent: Certainly. Are you looking for office, warehouse, or retail space?
Caller: We need a retail store.
Agent: Do you have a preferred location within the park?
Caller: Ideally in Zone A – Corporate Offices.
Agent: May I know your size requirement?
Caller: Approximately 1500 square feet.
Caller: How many parking spaces are allocated?
Agent: Parking allocation depends on the unit size, typically 1 space per 1000 sq ft.
Caller: Are service charges included in the quote?
Agent: I can include all those details in the proposal.
Caller: That sounds good. Please send the details.
Agent: I'll email you the floor plans, pricing, and lease terms within the hour.
Caller: Thank you.",0.6,0.55,"1,27"
IP-202601-00820,2026-01-14 22:35:24,Tenant Support,Premium,Retail Store,Zone B – SME Offices,bird nesting near the entrance causing minor mess,low,low,False,False,"Agent: Support Desk, how may I assist you today?
Tenant: Hi, I need to report a problem with our unit.
Agent: Of course. Could you describe the issue?
Tenant: We are dealing with bird nesting near the entrance causing minor mess.
Agent: I see. How long has this been going on?
Tenant: It's been happening for three days now.
Agent: And can you tell me which unit you're in?
Tenant: We're in Zone B – SME Offices, the retail store.
Agent: Is this affecting your ability to operate?
Tenant: it's a bit unsightly for clients arriving
Agent: Noted. I'll pass this along to the appropriate team.
Agent: They'll take care of it when they're next in the area.
Tenant: I appreciate the help, really.
Agent: Happy to help. We'll be in touch.",0.19999999999999996,1.0,
IP-202601-00821,2026-01-04 19:41:24,Tenant Support,Premium,Warehouse,Tech Block,air conditioning completely broken during summer,high,medium-high,False,False,"Agent: Support Desk, good morning.
Tenant: Yes, we've had air conditioning completely broken during summer for nearly a month now.
Tenant: our employees are complaining constantly
Agent: I understand. Can I confirm your location?
Tenant: Tech Block, warehouse.
Tenant: This is seriously impacting our business operations.
Agent: This is going to the top of the queue.
Agent: We'll get someone to your unit as soon as possible today.
Tenant: I really hope I don't have to call again about this.
Agent: I understand your frustration. We'll make it a priority.",0.09999999999999998,1.0,"0,1,45"
IP-202602-00822,2026-02-20 03:10:24,Leasing Inquiry,Prospective,Office,Logistics Cluster North,comparison_shopping,,,False,False,"Agent: Industrial Park Leasing Desk, good morning.
Caller: Good morning, I'm calling to enquire about available space.
Agent: Certainly. Are you looking for office, warehouse, or retail space?
Caller: We need a office.
Agent: Do you have a preferred location within the park?
Caller: Ideally in Logistics Cluster North.
Agent: May I know your size requirement?
Caller: Approximately 6000 square feet.
Caller: Are there shared facilities like meeting rooms?
Agent: I can include all those details in the proposal.
Caller: What's the tenant satisfaction rate here?
Agent: The rate varies by location and specifications. I can provide detailed pricing.
Caller: What makes this location stand out?
Agent: We offer competitive rates with excellent facilities and a prime location in Dubai CommerCity.
Caller: How does your pricing compare to other business parks?
Agent: The rate varies by location and specifications. I can provide detailed pricing.
Caller: That sounds good. Please send the details.
Agent: I'll email you the floor plans, pricing, and lease terms within the hour.
Caller: Thank you.",0.8999999999999999,0.55,1
IP-202512-00823,2025-12-10 19:27:24,Leasing Inquiry,Prospective,Retail Store,Logistics Cluster North,casual_quick,,,False,False,"Agent: Industrial Park Leasing Desk, good morning.
Caller: Hi there, I'm looking for some space to rent.
Agent: Certainly. Are you looking for office, warehouse, or retail space?
Caller: We need a retail store.
Agent: Do you have a preferred location within the park?
Caller: Ideally in Logistics Cluster North.
Agent: May I know your size requirement?
Caller: Approximately 6000 square feet.
Caller: Is parking included?
Agent: Parking allocation depends on the unit size, typically 1 space per 1000 sq ft.
Caller: What's included in the rent?
Agent: The rate varies by location and specifications. I can provide detailed pricing.
Caller: When can we move in?
Agent: We have immediate availability in several units.
Caller: That sounds good. Please send the details.
Agent: I'll email you the floor plans, pricing, and lease terms within the hour.
Caller: Thank you.",0.6,0.55,"1,27"
IP-202602-00824,2026-02-19 19:11:24,Tenant Support,VIP,Office,Logistics Cluster South,window blinds broken and cannot be adjusted,medium,medium,False,False,"Agent: Support Desk, good morning.
Tenant: Yes, we've had window blinds broken and cannot be adjusted for the past two days.
Tenant: some blinds are hanging loose and look unprofessional
Agent: I understand. Can I confirm your location?
Tenant: Logistics Cluster South, office.
Agent: This has been noted and assigned to our facilities team.
Agent: We aim to resolve medium-priority items within 48 hours.
Tenant: Wonderful, we'll wait for the update.
Agent: Thank you for reporting this. We'll keep you updated.",0.7,0.44999999999999996,"1,45"
IP-202601-00825,2026-01-18 21:40:24,Tenant Support,VIP,Retail Store,Zone A – Corporate Offices,loading dock gate stuck closed,high,medium-high,False,False,"Agent: Support Desk, how may I assist you today?
Tenant: Hi, I need to report a problem with our unit.
Agent: Of course. Could you describe the issue?
Tenant: We are dealing with loading dock gate stuck closed.
Agent: I see. How long has this been going on?
Tenant: It's been happening for nearly a month now.
Agent: And can you tell me which unit you're in?
Tenant: We're in Zone A – Corporate Offices, the retail store.
Agent: Is this affecting your ability to operate?
Tenant: our operations are completely halted
Tenant: This is seriously impacting our business operations.
Agent: This is going to the top of the queue.
Agent: We'll get someone to your unit as soon as possible today.
Tenant: Wonderful, we'll wait for the update.
Agent: Thank you for reporting this. We'll keep you updated.",0.19999999999999996,1.0,"1,28"
IP-202512-00826,2025-12-17 18:56:24,Leasing Inquiry,Prospective,Warehouse,Community Retail Strip,urgent_expansion,,,False,False,"Agent: Industrial Park Leasing Desk, good morning.
Caller: Hello, I need to find space urgently.
Caller: Our current location is no longer suitable.
Agent: Certainly. Are you looking for office, warehouse, or retail space?
Caller: We need a warehouse.
Agent: Do you have a preferred location within the park?
Caller: Ideally in Community Retail Strip.
Agent: May I know your size requirement?
Caller: Approximately 8000 square feet.
Caller: What's available immediately?
Agent: I can include all those details in the proposal.
Caller: We need space urgently for expansion
Agent: I can include all those details in the proposal.
Caller: Can we schedule a viewing today?
Agent: I can include all those details in the proposal.
Caller: Can we schedule a viewing today?
Agent: Absolutely. I can arrange a viewing this afternoon.
Caller: Perfect, please send me the details.",0.3,1.0,"1,49"
IP-202602-00827,2026-02-19 02:47:24,Tenant Support,Premium,Office,Logistics Cluster South,elevator breakdown in multi-story unit,high,medium-high,False,False,"Agent: Support Desk, good morning.
Tenant: Yes, we've had elevator breakdown in multi-story unit for three days now.
Tenant: we have employees with mobility concerns
Agent: I understand. Can I confirm your location?
Tenant: Logistics Cluster South, office.
Tenant: This is affecting our ability to serve our clients.
Agent: I've escalated this to our senior maintenance team.
Agent: Expect a callback within 2 hours with an update.
Tenant: Perfect, that works for us.
Agent: Happy to help. We'll be in touch.",0.6,1.0,"1,25,35"
